,gid,X,id.s,V2,V3,V4,V5,V6,V7,V8,V9,V10,sname,gc,quota,term,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_14,Q10_15,Q10_16,Q10_17,Q11,Q12,Q13,Q14,LocationLatitude,LocationLongitude,LocationAccuracy,Survey,GID,Age,Gender
332,200385,332,R_eqE5lfJIDJrrcOh,Default Response Set,Anonymous,NA,NA,184.99.174.49,0,6/12/2015 0:00,6/12/2015 19:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,6,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,1,32.24479675,-110.9232025,-1,1334124-US,200385,63,Male
333,200386,333,R_7PP7Ygr9QEHNu97,Default Response Set,Anonymous,NA,NA,69.59.111.185,0,6/12/2015 0:00,6/12/2015 19:38,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,1,2,3,1,2,2,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,1,1,32.37289429,-81.84429932,-1,1334124-US,200386,36,Female
334,200387,334,R_3eoJHR3c1YS8OUt,Default Response Set,Anonymous,NA,NA,50.150.47.102,0,6/12/2015 0:00,6/12/2015 19:39,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,2,3,2,1,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,1,1,33.39100647,-84.56150055,-1,1334124-US,200387,63,Male
335,200388,335,R_8ePanrVGabRCjs1,Default Response Set,Anonymous,NA,NA,166.181.82.47,0,6/12/2015 0:00,6/12/2015 19:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,1,2,1,2,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,7,1,1,43.07310486,-89.40119934,-1,1334124-US,200388,61,Female
336,200389,336,R_a2wgAeSKSIhYTu5,Default Response Set,Anonymous,NA,NA,70.208.13.204,0,6/12/2015 0:00,6/12/2015 19:41,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,1,2,3,1,2,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,12,7,1,1,38,-97,-1,1334124-US,200389,58,Male
337,200390,337,R_eRvT9RnVSWLft6R,Default Response Set,Anonymous,NA,NA,71.252.146.39,0,6/12/2015 0:00,6/12/2015 19:42,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,7,1,1,32.9342041,-97.25150299,-1,1334124-US,200390,54,Female
338,200391,338,R_01fRSEJvMpcdoSF,Default Response Set,Anonymous,NA,NA,68.200.32.39,0,6/12/2015 0:00,6/12/2015 19:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,6,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9,3,11,1,28.00979614,-81.93370056,-1,1334124-US,200391,39,Female
339,200392,339,R_ab2dVBVPejNYql7,Default Response Set,Anonymous,NA,NA,24.118.199.189,0,6/12/2015 0:00,6/12/2015 19:46,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,3,2,2,1,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,23,7,1,1,45.11669922,-93.30039978,-1,1334124-US,200392,57,Female
340,200393,340,R_bvDKHjMlfIA11CB,Default Response Set,Anonymous,NA,NA,38.99.46.62,0,6/12/2015 0:00,6/12/2015 19:46,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,5,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,5,7,1,1,37.78979492,-122.3941956,-1,1334124-US,200393,29,Male
341,200394,341,R_6Dph6YiUNE2OCc5,Default Response Set,Anonymous,NA,NA,24.10.186.99,0,6/12/2015 0:00,6/12/2015 20:00,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,3,2,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,44,7,1,1,40.65829468,-111.9231033,-1,1334124-US,200394,30,Male
342,200396,342,R_1GKPFUMmOvRBOEl,Default Response Set,Anonymous,NA,NA,108.32.5.42,0,6/12/2015 0:00,6/12/2015 19:58,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,1,1,1,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,7,1,1,40.36090088,-79.90149689,-1,1334124-US,200396,37,Female
343,200397,343,R_2hF2Hh7fgXnDCTj,Default Response Set,Anonymous,NA,NA,98.236.112.215,0,6/12/2015 0:00,6/12/2015 20:00,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,38,7,1,1,40.710495,-79.47740173,-1,1334124-US,200397,62,Male
344,200398,344,R_ezo52VLDb39mvgV,Default Response Set,Anonymous,NA,NA,76.108.2.165,0,6/12/2015 0:00,6/12/2015 20:01,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,1,1,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,25.894104,-80.18209839,-1,1334124-US,200398,32,Male
345,200399,345,R_cTLrOFZsdRn60XH,Default Response Set,Anonymous,NA,NA,24.161.24.39,0,6/12/2015 0:00,6/12/2015 20:03,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,2,1,1,2,3,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,32,3,1,1,41.6558075,-74.6867981,-1,1334124-US,200399,35,Female
346,200400,346,R_54huksB2BlhpA3z,Default Response Set,Anonymous,NA,NA,104.11.102.222,0,6/12/2015 0:00,6/12/2015 20:04,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,49,7,1,1,44.48890686,-88.07039642,-1,1334124-US,200400,43,Female
347,200401,347,R_bvJvBQ9tEy92Xrv,Default Response Set,Anonymous,NA,NA,24.191.94.42,0,6/12/2015 0:00,6/12/2015 20:06,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,6,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,30,3,1,1,40.19869995,-74.70700073,-1,1334124-US,200401,58,Female
348,200402,348,R_9ZGfGye1uMztHql,Default Response Set,Anonymous,NA,NA,73.37.126.203,0,6/12/2015 0:00,6/12/2015 20:05,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,37,7,1,1,45.54420471,-122.6430969,-1,1334124-US,200402,62,Female
349,200404,349,R_6yTjwAz59e1FzZX,Default Response Set,Anonymous,NA,NA,24.146.151.161,0,6/12/2015 0:00,6/12/2015 20:06,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,3,1,2,3,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,40.81069946,-73.04589844,-1,1334124-US,200404,20,Female
350,200405,350,R_9tX49oB1cGNfFEF,Default Response Set,Anonymous,NA,NA,216.67.26.52,0,6/12/2015 0:00,6/12/2015 20:07,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,1,1,64.8184967,-147.7216034,-1,1334124-US,200405,46,Female
351,200407,351,R_bJY3R8dsxdMdTWR,Default Response Set,Anonymous,NA,NA,104.223.98.43,0,6/12/2015 0:00,6/12/2015 20:09,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,43,7,1,1,32.78309631,-96.80670166,-1,1334124-US,200407,32,Male
352,200408,352,R_3ydWAloBph042Et,Default Response Set,Anonymous,NA,NA,24.171.43.27,0,6/12/2015 0:00,6/12/2015 20:13,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,1,2,3,1,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,25,7,1,1,38.42379761,-91.00630188,-1,1334124-US,200408,55,Male
353,200410,353,R_021aMlhMFvwRfmd,Default Response Set,Anonymous,NA,NA,73.137.187.34,0,6/12/2015 0:00,6/12/2015 20:17,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,2,2,3,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,1,1,34.20809937,-84.78079987,-1,1334124-US,200410,47,Female
354,200411,354,R_2uFbFabNsn1fcgd,Default Response Set,Anonymous,NA,NA,172.91.52.247,0,6/12/2015 0:00,6/12/2015 20:23,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,2,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,7,1,1,38,-97,-1,1334124-US,200411,64,Female
355,200412,355,R_1ZwYovtXM61qtEN,Default Response Set,Anonymous,NA,NA,73.178.90.184,0,6/12/2015 0:00,6/12/2015 20:23,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,7,1,1,39.45429993,-74.73210144,-1,1334124-US,200412,33,Female
356,200414,356,R_8Bo3soVCIR1aAYt,Default Response Set,Anonymous,NA,NA,76.0.215.238,0,6/12/2015 0:00,6/12/2015 20:26,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,28,7,1,1,36.11129761,-115.2790985,-1,1334124-US,200414,52,Female
357,200416,357,R_3h4l4Xcnh9xaKdn,Default Response Set,Anonymous,NA,NA,208.107.161.4,0,6/12/2015 0:00,6/12/2015 20:30,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,7,1,1,45.48190308,-98.50640106,-1,1334124-US,200416,55,Male
358,200417,358,R_4UTo6fKKWQk1vzD,Default Response Set,Anonymous,NA,NA,209.232.26.10,0,6/12/2015 0:00,6/12/2015 20:31,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,7,1,1,33.9875946,-84.64659882,-1,1334124-US,200417,63,Female
359,200420,359,R_9FALHJfDz5OQLqJ,Default Response Set,Anonymous,NA,NA,24.205.58.26,0,6/12/2015 0:00,6/12/2015 20:33,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,6,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,34.15260315,-118.2644958,-1,1334124-US,200420,24,Male
360,200421,360,R_8dgn6N9qFZDGZM1,Default Response Set,Anonymous,NA,NA,72.215.43.81,0,6/12/2015 0:00,6/12/2015 20:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,30.51429749,-86.46299744,-1,1334124-US,200421,45,Female
361,200422,361,R_3D8hNGNRlBsLJdj,Default Response Set,Anonymous,NA,NA,72.230.219.144,0,6/12/2015 0:00,6/12/2015 20:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,2,2,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,42.2875061,-75.38610077,-1,1334124-US,200422,52,Female
362,200423,362,R_bOA39TzGJqzTj2l,Default Response Set,Anonymous,NA,NA,104.186.210.151,0,6/12/2015 0:00,6/12/2015 20:36,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,2,1,1,1,2,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,49,7,1,1,42.9967041,-87.98789978,-1,1334124-US,200423,49,Female
363,200424,363,R_6AwkHlpVSbtgiBD,Default Response Set,Anonymous,NA,NA,75.131.212.35,0,6/12/2015 0:00,6/12/2015 20:41,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,3,1,1,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,10,7,1,1,34.040802,-84.16649628,-1,1334124-US,200424,60,Male
364,200425,364,R_511ozEpNL3cTXDf,Default Response Set,Anonymous,NA,NA,75.108.231.98,0,6/12/2015 0:00,6/12/2015 20:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,7,1,1,30.06019592,-95.16040039,-1,1334124-US,200425,60,Male
365,200426,365,R_aV3wK7vErgxrmBf,Default Response Set,Anonymous,NA,NA,172.13.109.112,0,6/12/2015 0:00,6/12/2015 20:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,1,2,3,1,1,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,43,7,1,1,32.36940002,-96.78730011,-1,1334124-US,200426,64,Male
366,200427,366,R_8oDYQbFEr5mFDDf,Default Response Set,Anonymous,NA,NA,98.165.62.160,0,6/12/2015 0:00,6/12/2015 20:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,1,2,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3,7,1,1,33.39720154,-111.7857971,-1,1334124-US,200427,49,Male
367,200428,367,R_4O9ECdOATjaqHXL,Default Response Set,Anonymous,NA,NA,72.177.10.54,0,6/12/2015 0:00,6/12/2015 20:41,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,1,2,1,2,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,7,1,1,30.38400269,-97.70729828,-1,1334124-US,200428,51,Male
368,200429,368,R_cZydvGTjU2og5x3,Default Response Set,Anonymous,NA,NA,50.164.51.193,0,6/12/2015 0:00,6/12/2015 20:42,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,6,1,2,3,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,1,1,40.79750061,-77.90209961,-1,1334124-US,200429,34,Female
369,200430,369,R_5neGCNfxeaZA3k1,Default Response Set,Anonymous,NA,NA,143.197.222.231,0,6/12/2015 0:00,6/12/2015 20:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,1,1,1,2,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,34.05299377,-117.2489014,-1,1334124-US,200430,61,Female
370,200432,370,R_8f4RdOW63j74QQZ,Default Response Set,Anonymous,NA,NA,199.27.255.130,0,6/12/2015 0:00,6/12/2015 20:42,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,2,1,6,2,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,1,1,40.04069519,-86.90029907,-1,1334124-US,200432,49,Male
371,200433,371,R_3UvqVqgNx1XRNJ3,Default Response Set,Anonymous,NA,NA,71.183.60.142,0,6/12/2015 0:00,6/12/2015 20:46,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,5,1,1,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,32,7,1,1,40.86180115,-73.31510162,-1,1334124-US,200433,57,Female
372,200434,372,R_865mpUMfu7QLNDT,Default Response Set,Anonymous,NA,NA,63.137.150.235,0,6/12/2015 0:00,6/12/2015 20:58,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,38.6499939,-90.53340149,-1,1334124-US,200434,49,Female
373,200435,373,R_8Aj9S4ixNsdqVtH,Default Response Set,Anonymous,NA,NA,50.154.178.67,0,6/12/2015 0:00,6/12/2015 21:05,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10,7,1,1,24.58569336,-81.68099976,-1,1334124-US,200435,32,Female
374,200436,374,R_7P4hiA8n4FFSq6V,Default Response Set,Anonymous,NA,NA,104.229.248.147,0,6/12/2015 0:00,6/12/2015 20:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,2,2,3,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,42.96890259,-75.08899689,-1,1334124-US,200436,47,Female
375,200437,375,R_1Nhpql6woHdOid7,Default Response Set,Anonymous,NA,NA,67.236.51.142,0,6/12/2015 0:00,6/12/2015 20:55,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,1,2,3,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,14,7,1,1,41.20230103,-85.86299896,-1,1334124-US,200437,55,Female
376,200438,376,R_bauolmThzMmtMod,Default Response Set,Anonymous,NA,NA,24.255.62.229,0,6/12/2015 0:00,6/12/2015 20:54,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,1,1,33.66690063,-112.1856995,-1,1334124-US,200438,54,Male
377,200439,377,R_cTr254CrJHwvDCt,Default Response Set,Anonymous,NA,NA,96.248.48.185,0,6/12/2015 0:00,6/12/2015 20:56,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,1,1,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,41.5375061,-74.05120087,-1,1334124-US,200439,58,Female
378,200440,378,R_6PyZ2w8H9uNcHFb,Default Response Set,Anonymous,NA,NA,199.189.110.29,0,6/12/2015 0:00,6/12/2015 21:01,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,7,1,1,40.71110535,-73.94689941,-1,1334124-US,200440,32,Male
379,200442,379,R_9nUJhNui7Us94kR,Default Response Set,Anonymous,NA,NA,108.35.231.109,0,6/12/2015 0:00,6/12/2015 21:08,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,2,7,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,14,1,41.05900574,-74.145401,-1,1334124-US,200442,50,Female
380,200443,380,R_cOTQ7RgwCu5aCsR,Default Response Set,Anonymous,NA,NA,97.85.108.140,0,6/12/2015 0:00,6/12/2015 21:09,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,2,1,1,1,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,1,33.37820435,-86.10340118,-1,1334124-US,200443,30,Female
381,200445,381,R_cUcfOzRz5N4wZuZ,Default Response Set,Anonymous,NA,NA,130.203.229.134,0,6/12/2015 0:00,6/12/2015 21:12,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,1,2,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38,7,1,1,40.79750061,-77.90209961,-1,1334124-US,200445,39,Female
382,200446,382,R_dhD4pSjOOhMbWPb,Default Response Set,Anonymous,NA,NA,50.51.129.215,0,6/12/2015 0:00,6/12/2015 21:12,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,35,7,1,1,41.52270508,-82.85890198,-1,1334124-US,200446,28,Female
383,200447,383,R_41kv2YjBF1V73dH,Default Response Set,Anonymous,NA,NA,173.209.212.237,0,6/12/2015 0:00,6/12/2015 21:16,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,4,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,43,7,1,1,38,-97,-1,1334124-US,200447,36,Female
384,200448,384,R_5onyEWM6NfYXffL,Default Response Set,Anonymous,NA,NA,173.89.36.52,0,6/12/2015 0:00,6/12/2015 21:18,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,3,1,2,1,1,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,49,7,1,1,42.95129395,-87.94329834,-1,1334124-US,200448,58,Male
385,200449,385,R_5pyK6DwpGXevmeh,Default Response Set,Anonymous,NA,NA,98.193.148.103,0,6/12/2015 0:00,6/12/2015 21:19,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,2,1,7,2,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,7,1,1,36.06430054,-87.43019867,-1,1334124-US,200449,55,Female
386,200450,386,R_eQWIIJlrSAXhe1T,Default Response Set,Anonymous,NA,NA,71.162.85.74,0,6/12/2015 0:00,6/12/2015 21:19,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,1,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,7,1,1,42.20680237,-70.9552002,-1,1334124-US,200450,50,Female
387,200451,387,R_6WgQb1jryrb5cJn,Default Response Set,Anonymous,NA,NA,74.88.63.28,0,6/12/2015 0:00,6/12/2015 21:19,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,3,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,41.08569336,-73.54489899,-1,1334124-US,200451,56,Female
388,200452,388,R_9BLvlSEOxcoub7D,Default Response Set,Anonymous,NA,NA,68.229.22.176,0,6/12/2015 0:00,6/12/2015 21:21,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,2,2,2,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,7,1,1,36.03160095,-115.2117996,-1,1334124-US,200452,58,Female
389,200453,389,R_b3MpMvE5i8mNtVX,Default Response Set,Anonymous,NA,NA,72.69.12.52,0,6/12/2015 0:00,6/12/2015 21:22,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32,7,1,1,40.69830322,-73.88800049,-1,1334124-US,200453,22,Female
390,200454,390,R_3yHFMZGgAucZioB,Default Response Set,Anonymous,NA,NA,71.50.44.230,0,6/12/2015 0:00,6/12/2015 21:23,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,3,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,7,1,1,40.2539978,-83.36849976,-1,1334124-US,200454,53,Female
391,200455,391,R_bNuTuDzEa5vVR65,Default Response Set,Anonymous,NA,NA,71.253.116.58,0,6/12/2015 0:00,6/12/2015 21:25,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,3,1,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,38,7,1,1,42.05769348,-80.04340363,-1,1334124-US,200455,56,Female
392,200456,392,R_e3uMulz7EWgkSwt,Default Response Set,Anonymous,NA,NA,108.50.26.158,0,6/12/2015 0:00,6/12/2015 21:24,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,38,7,1,1,40.78520203,-76.22299957,-1,1334124-US,200456,36,Female
393,200457,393,R_2oBsjhjcDHRR6Sx,Default Response Set,Anonymous,NA,NA,99.125.163.9,0,6/12/2015 0:00,6/12/2015 21:29,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,1,2,3,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,13,3,1,1,41.80140686,-87.60050201,-1,1334124-US,200457,35,Female
394,200458,394,R_009anlwqocM8XSl,Default Response Set,Anonymous,NA,NA,73.176.117.181,0,6/12/2015 0:00,6/12/2015 21:29,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,3,1,2,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,14,7,1,1,39.81500244,-85.78350067,-1,1334124-US,200458,33,Female
