"id" "heduc" "heblack" "mixed" "years" "div"
"1246" 5233 "16+ years" "No" "No" 5.11999988555908 "No"
"1247" 5237 "12-15 years" "No" "No" 14.7950000762939 "No"
"1248" 5238 "12-15 years" "No" "No" 14.7950000762939 "No"
"1249" 5242 "12-15 years" "Yes" "Yes" 3.12949991226196 "Yes"
"1250" 5245 "16+ years" "No" "No" 5.22149991989136 "Yes"
"1251" 5251 "12-15 years" "No" "No" 1.16349995136261 "Yes"
"1252" 5255 "12-15 years" "No" "No" 17.8479995727539 "No"
"1253" 5260 "12-15 years" "No" "No" 16.0960006713867 "No"
"1254" 5262 "12-15 years" "No" "No" 3.00049996376038 "Yes"
"1255" 5266 "12-15 years" "No" "No" 16.0960006713867 "No"
"1256" 5268 "12-15 years" "No" "No" 30.3349990844727 "No"
"1257" 5276 "< 12 years" "No" "No" 5.15000009536743 "No"
"1258" 5285 "12-15 years" "No" "No" 15.7510004043579 "No"
"1259" 5286 "16+ years" "No" "No" 17.5109996795654 "No"
"1260" 5288 "12-15 years" "No" "No" 16 "No"
"1261" 5291 "12-15 years" "No" "No" 56.9029998779297 "No"
"1262" 5293 "12-15 years" "No" "No" 30.2749996185303 "No"
"1263" 5300 "12-15 years" "No" "No" 37.3170013427734 "No"
"1264" 5305 "12-15 years" "No" "No" 4 "Yes"
"1265" 5310 "12-15 years" "No" "No" 14.7709999084473 "No"
"1266" 5312 "12-15 years" "No" "No" 52.1510009765625 "No"
"1267" 5317 "16+ years" "No" "No" 7.81099987030029 "No"
"1268" 5319 "< 12 years" "No" "No" 5.49749994277954 "Yes"
"1269" 5322 "12-15 years" "No" "No" 18.0009994506836 "No"
"1270" 5325 "12-15 years" "No" "No" 31.0830001831055 "No"
"1271" 5329 "< 12 years" "No" "No" 47.2330017089844 "No"
"1272" 5336 "< 12 years" "No" "No" 58.0009994506836 "No"
"1273" 5337 "16+ years" "No" "No" 8.50899982452393 "No"
"1274" 5340 "12-15 years" "No" "No" 44.2439994812012 "No"
"1275" 5343 "< 12 years" "No" "No" 54.6800003051758 "No"
"1276" 5346 "16+ years" "No" "No" 19.9150009155273 "Yes"
"1277" 5349 "< 12 years" "No" "No" 6.00150012969971 "Yes"
"1278" 5359 "16+ years" "No" "No" 33.6619987487793 "No"
"1279" 5380 "16+ years" "No" "No" 34.1599998474121 "No"
"1280" 5387 "12-15 years" "No" "No" 6.29699993133545 "No"
"1281" 5389 "16+ years" "No" "No" 15.164999961853 "Yes"
"1282" 5390 "16+ years" "No" "No" 25.9160003662109 "No"
"1283" 5409 "12-15 years" "No" "No" 1.65600001811981 "No"
"1284" 5411 "12-15 years" "No" "No" 12.878999710083 "No"
"1285" 5415 "12-15 years" "No" "No" 10.5459995269775 "No"
"1286" 5417 "16+ years" "No" "No" 10.9130001068115 "No"
"1287" 5420 "16+ years" "No" "No" 12.5010004043579 "Yes"
"1288" 5424 "16+ years" "No" "No" 8.9995002746582 "Yes"
"1289" 5429 "12-15 years" "No" "No" 1.86450004577637 "Yes"
"1290" 5430 "16+ years" "No" "No" 13.7299995422363 "No"
"1291" 5432 "16+ years" "No" "Yes" 8.64299964904785 "No"
"1292" 5435 "12-15 years" "No" "No" 23.0855007171631 "Yes"
"1293" 5438 "12-15 years" "No" "No" 51.8629989624023 "No"
"1294" 5441 "12-15 years" "No" "No" 51.8629989624023 "No"
"1295" 5448 "< 12 years" "Yes" "No" 24.9990005493164 "No"
"1296" 5450 "< 12 years" "No" "No" 42.9980010986328 "No"
"1297" 5454 "16+ years" "No" "No" 3.07200002670288 "No"
"1298" 5455 "12-15 years" "No" "No" 22.1189994812012 "No"
"1299" 5458 "12-15 years" "Yes" "No" 43.625 "No"
"1300" 5470 "< 12 years" "Yes" "No" 1.73300004005432 "No"
"1301" 5472 "< 12 years" "No" "Yes" 15.3540000915527 "Yes"
"1302" 5474 "< 12 years" "Yes" "No" 24.0464992523193 "Yes"
"1303" 5476 "< 12 years" "Yes" "No" 15.0830001831055 "Yes"
"1304" 5478 "12-15 years" "No" "No" 18.0639991760254 "No"
"1305" 5480 "12-15 years" "No" "No" 5.21250009536743 "Yes"
"1306" 5497 "12-15 years" "No" "No" 3.48300004005432 "No"
"1307" 5505 "12-15 years" "No" "No" 52.1640014648438 "No"
"1308" 5517 "< 12 years" "No" "No" 2.00099992752075 "Yes"
"1309" 5519 "12-15 years" "No" "No" 2.63700008392334 "No"
"1310" 5523 "< 12 years" "No" "No" 10.8090000152588 "No"
"1311" 5531 "< 12 years" "No" "No" 40.4160003662109 "No"
"1312" 5536 "12-15 years" "No" "No" 20.6019992828369 "No"
"1313" 5546 "< 12 years" "No" "No" 32.6949996948242 "No"
"1314" 5551 "12-15 years" "No" "No" 4.77500009536743 "No"
"1315" 5554 "< 12 years" "No" "No" 46.5379981994629 "No"
"1316" 5556 "12-15 years" "No" "No" 21.5825004577637 "Yes"
"1317" 5558 "12-15 years" "No" "No" 14.4145002365112 "Yes"
"1318" 5567 "12-15 years" "No" "No" 6.7350001335144 "No"
"1319" 5569 "16+ years" "No" "No" 1.66449999809265 "Yes"
"1320" 5571 "12-15 years" "No" "No" 4.33400011062622 "Yes"
"1321" 5574 "< 12 years" "No" "No" 3.00300002098083 "No"
"1322" 5577 "< 12 years" "No" "No" 14.9729995727539 "No"
"1323" 5580 "12-15 years" "No" "No" 26.6229991912842 "No"
"1324" 5585 "16+ years" "No" "No" 50.568000793457 "No"
"1325" 5590 "16+ years" "No" "No" 15.4060001373291 "Yes"
"1326" 5594 "12-15 years" "No" "No" 17.9689998626709 "No"
"1327" 5596 "12-15 years" "No" "No" 6.74849987030029 "Yes"
"1328" 5600 "< 12 years" "No" "No" 2.9760000705719 "No"
"1329" 5605 "12-15 years" "No" "No" 8.26000022888184 "Yes"
"1330" 5607 "12-15 years" "No" "No" 21.9990005493164 "No"
"1331" 5609 "< 12 years" "No" "No" 33.109001159668 "No"
"1332" 5611 "12-15 years" "No" "No" 24.4130001068115 "No"
"1333" 5625 "16+ years" "No" "No" 40.0709991455078 "No"
"1334" 5634 "12-15 years" "No" "No" 11.0609998703003 "No"
"1335" 5636 "12-15 years" "No" "No" 1.95500004291534 "No"
"1336" 5643 "16+ years" "No" "No" 12.0989999771118 "No"
"1337" 5648 "16+ years" "No" "No" 8.92000007629395 "No"
"1338" 5651 "12-15 years" "No" "No" 17.9990005493164 "No"
"1339" 5653 "12-15 years" "No" "No" 41.5880012512207 "No"
"1340" 5656 "12-15 years" "No" "No" 42.4199981689453 "No"
"1341" 5666 "16+ years" "No" "No" 33.9140014648438 "No"
"1342" 5679 "12-15 years" "No" "Yes" 6.65299987792969 "No"
"1343" 5684 "12-15 years" "No" "No" 17.6429996490479 "No"
"1344" 5687 "12-15 years" "No" "No" 17.6429996490479 "No"
"1345" 5691 "12-15 years" "No" "No" 22.617000579834 "No"
"1346" 5693 "< 12 years" "No" "No" 7.1894998550415 "Yes"
"1347" 5702 "< 12 years" "No" "No" 19.2525005340576 "Yes"
"1348" 5704 "< 12 years" "No" "No" 3.00049996376038 "Yes"
"1349" 5707 "< 12 years" "No" "Yes" 36 "Yes"
"1350" 5711 "12-15 years" "Yes" "No" 17.9300003051758 "No"
"1351" 5718 "12-15 years" "Yes" "No" 0.679000020027161 "No"
"1352" 5723 "12-15 years" "No" "No" 2.77600002288818 "Yes"
"1353" 5725 "< 12 years" "No" "No" 45.0810012817383 "No"
"1354" 5728 "< 12 years" "No" "No" 45.0810012817383 "No"
"1355" 5732 "< 12 years" "No" "No" 6.66400003433228 "Yes"
"1356" 5735 "< 12 years" "No" "No" 6.38500022888184 "Yes"
"1357" 5737 "< 12 years" "Yes" "No" 24.0380001068115 "No"
"1358" 5741 "12-15 years" "No" "No" 6.59000015258789 "Yes"
"1359" 5743 "16+ years" "No" "No" 3.01399993896484 "No"
"1360" 5745 "16+ years" "No" "No" 63.3759994506836 "No"
"1361" 5748 "16+ years" "No" "No" 63.3349990844727 "No"
"1362" 5750 "12-15 years" "No" "No" 38.140998840332 "No"
"1363" 5752 "12-15 years" "No" "No" 10.4860000610352 "No"
"1364" 5756 "< 12 years" "No" "No" 15.914999961853 "Yes"
"1365" 5758 "16+ years" "No" "No" 62.0839996337891 "No"
"1366" 5762 "16+ years" "No" "No" 6.78450012207031 "Yes"
"1367" 5764 "12-15 years" "No" "No" 24.886999130249 "Yes"
"1368" 5766 "< 12 years" "No" "No" 22.5230007171631 "Yes"
"1369" 5768 "< 12 years" "No" "No" 51.3619995117188 "No"
"1370" 5771 "12-15 years" "No" "No" 61.6780014038086 "No"
"1371" 5773 "< 12 years" "No" "No" 10.6284999847412 "Yes"
"1372" 5780 "< 12 years" "No" "No" 2.74850010871887 "Yes"
"1373" 5782 "< 12 years" "No" "No" 25.9549999237061 "Yes"
"1374" 5784 "< 12 years" "No" "No" 4.02449989318848 "Yes"
"1375" 5787 "< 12 years" "No" "No" 22.4179992675781 "No"
"1376" 5791 "12-15 years" "No" "No" 0.846000015735626 "No"
"1377" 5794 "12-15 years" "No" "No" 8.63000011444092 "No"
"1378" 5797 "12-15 years" "No" "No" 8.8430004119873 "No"
"1379" 5799 "< 12 years" "No" "No" 38.8969993591309 "No"
"1380" 5802 "16+ years" "No" "No" 47.734001159668 "No"
"1381" 5805 "12-15 years" "No" "No" 34.9869995117188 "No"
"1382" 5808 "< 12 years" "No" "No" 36.2490005493164 "No"
"1383" 5812 "12-15 years" "No" "No" 15.1319999694824 "No"
"1384" 5817 "< 12 years" "No" "No" 7.95599985122681 "No"
"1385" 5820 "12-15 years" "No" "No" 29.9710006713867 "No"
"1386" 5827 "12-15 years" "No" "No" 13.6020002365112 "No"
"1387" 5828 "12-15 years" "No" "No" 13.6840000152588 "No"
"1388" 5830 "12-15 years" "No" "No" 10.9680004119873 "No"
"1389" 5832 "16+ years" "No" "No" 45.398998260498 "No"
"1390" 5834 "12-15 years" "No" "No" 15.8769998550415 "No"
"1391" 5838 "12-15 years" "No" "No" 0.646000027656555 "No"
"1392" 5842 "12-15 years" "No" "No" 4.16200017929077 "No"
"1393" 5847 "12-15 years" "No" "No" 7.44999980926514 "No"
"1394" 5853 "< 12 years" "No" "No" 13.9270000457764 "No"
"1395" 5856 "12-15 years" "No" "No" 1.30900001525879 "No"
"1396" 5858 "12-15 years" "No" "No" 22.9979991912842 "No"
"1397" 5862 "12-15 years" "No" "No" 14.6009998321533 "Yes"
"1398" 5864 "< 12 years" "No" "No" 24.9990005493164 "No"
"1399" 5865 "12-15 years" "No" "No" 25.2789993286133 "No"
"1400" 5867 "< 12 years" "No" "No" 48.4850006103516 "No"
"1401" 5869 "< 12 years" "No" "No" 49.2480010986328 "No"
"1402" 5873 "12-15 years" "No" "No" 21.9139995574951 "No"
"1403" 5884 "12-15 years" "No" "No" 0.583000004291534 "Yes"
"1404" 5889 "12-15 years" "No" "No" 9.56350040435791 "Yes"
"1405" 5890 "12-15 years" "No" "No" 2.42300009727478 "No"
"1406" 5893 "12-15 years" "No" "No" 4 "No"
"1407" 5894 "12-15 years" "No" "No" 14.7729997634888 "No"
"1408" 5896 "12-15 years" "No" "No" 3.89849996566772 "Yes"
"1409" 5903 "< 12 years" "No" "No" 9.86200046539307 "No"
"1410" 5906 "12-15 years" "No" "No" 9.86200046539307 "No"
"1411" 5908 "< 12 years" "No" "No" 20.8349990844727 "No"
"1412" 5914 "12-15 years" "No" "No" 16.9009990692139 "No"
"1413" 5922 "12-15 years" "No" "No" 9.14200019836426 "No"
"1414" 5931 "< 12 years" "No" "No" 6.79500007629395 "No"
"1415" 5933 "< 12 years" "No" "No" 22.2560005187988 "No"
"1416" 5936 "< 12 years" "No" "No" 9.93599987030029 "No"
"1417" 5938 "12-15 years" "No" "No" 40.9140014648438 "No"
"1418" 5940 "12-15 years" "Yes" "No" 2.18499994277954 "No"
"1419" 5943 "< 12 years" "Yes" "No" 2.55450010299683 "Yes"
"1420" 5951 "12-15 years" "No" "No" 28.1119995117188 "No"
"1421" 5953 "< 12 years" "No" "No" 8.04899978637695 "Yes"
"1422" 5956 "12-15 years" "No" "No" 47.4199981689453 "No"
"1423" 5957 "16+ years" "No" "No" 0.760999977588654 "No"
"1424" 5966 "16+ years" "No" "No" 46.6419982910156 "No"
"1425" 5967 "12-15 years" "No" "No" 19.0610008239746 "No"
"1426" 5969 "12-15 years" "No" "No" 3.77550005912781 "Yes"
"1427" 5971 "12-15 years" "No" "No" 17.6889991760254 "No"
"1428" 5975 "16+ years" "No" "No" 10.6999998092651 "No"
"1429" 5978 "12-15 years" "No" "No" 4 "No"
"1430" 5997 "16+ years" "No" "No" 24.8460006713867 "Yes"
"1431" 6008 "< 12 years" "No" "Yes" 19.7889995574951 "Yes"
"1432" 6014 "12-15 years" "Yes" "No" 2.71600008010864 "No"
"1433" 6027 "12-15 years" "No" "No" 20.503999710083 "No"
"1434" 6030 "16+ years" "No" "No" 19.9400005340576 "No"
"1435" 6034 "12-15 years" "No" "No" 20.9230003356934 "No"
"1436" 6036 "12-15 years" "No" "No" 31.8110008239746 "No"
"1437" 6042 "12-15 years" "No" "No" 6.27250003814697 "Yes"
"1438" 6045 "< 12 years" "No" "Yes" 42.5019989013672 "No"
"1439" 6054 "< 12 years" "No" "Yes" 20.6245002746582 "Yes"
"1440" 6056 "16+ years" "No" "No" 8 "No"
"1441" 6060 "12-15 years" "No" "No" 26.9979991912842 "No"
"1442" 6063 "< 12 years" "No" "No" 26.9979991912842 "No"
"1443" 6065 "12-15 years" "No" "No" 8.49549961090088 "Yes"
"1444" 6071 "16+ years" "No" "No" 1.59099996089935 "Yes"
"1445" 6084 "< 12 years" "No" "No" 3.08299994468689 "Yes"
"1446" 6086 "12-15 years" "No" "No" 3.08299994468689 "Yes"
"1447" 6089 "12-15 years" "No" "No" 5.25400018692017 "No"
"1448" 6092 "< 12 years" "No" "No" 10.3109998703003 "No"
"1449" 6115 "< 12 years" "No" "No" 47.9070014953613 "No"
"1450" 6122 "< 12 years" "No" "No" 47.0279998779297 "No"
"1451" 6124 "16+ years" "No" "No" 52.9169998168945 "No"
"1452" 6127 "12-15 years" "No" "No" 52.9169998168945 "No"
"1453" 6137 "12-15 years" "No" "No" 49.9440002441406 "No"
"1454" 6140 "12-15 years" "No" "No" 29.9820003509521 "No"
"1455" 6143 "12-15 years" "No" "No" 57.1660003662109 "No"
"1456" 6148 "< 12 years" "No" "Yes" 24.9990005493164 "Yes"
"1457" 6155 "12-15 years" "No" "No" 22.4529991149902 "Yes"
"1458" 6158 "12-15 years" "No" "Yes" 45.1689987182617 "No"
"1459" 6164 "12-15 years" "No" "Yes" 0.498499989509583 "Yes"
"1460" 6166 "12-15 years" "No" "No" 16.2520008087158 "Yes"
"1461" 6168 "12-15 years" "No" "No" 21.9489994049072 "No"
"1462" 6185 "12-15 years" "No" "No" 11.0530004501343 "No"
"1463" 6186 "12-15 years" "No" "No" 3.16799998283386 "No"
"1464" 6191 "12-15 years" "No" "No" 1.05949997901917 "Yes"
"1465" 6197 "16+ years" "No" "No" 6.18800020217896 "No"
"1466" 6199 "12-15 years" "No" "No" 9.6560001373291 "No"
"1467" 6202 "16+ years" "No" "No" 6.18800020217896 "No"
"1468" 6205 "12-15 years" "No" "No" 49.6870002746582 "No"
"1469" 6207 "12-15 years" "No" "No" 20.2849998474121 "No"
"1470" 6209 "12-15 years" "No" "No" 46.9049987792969 "No"
"1471" 6212 "12-15 years" "No" "No" 46.9049987792969 "No"
"1472" 6218 "12-15 years" "No" "No" 38.9980010986328 "No"
"1473" 6220 "16+ years" "No" "No" 21.6509990692139 "No"
"1474" 6225 "12-15 years" "No" "No" 34.5979995727539 "No"
"1475" 6229 "12-15 years" "No" "No" 14.0520000457764 "No"
"1476" 6230 "12-15 years" "No" "No" 15.2180004119873 "No"
"1477" 6233 "< 12 years" "No" "No" 27.4200000762939 "Yes"
"1478" 6238 "< 12 years" "No" "No" 4.75799989700317 "No"
"1479" 6240 "16+ years" "No" "No" 4.75799989700317 "No"
"1480" 6245 "12-15 years" "No" "No" 1.03799998760223 "No"
"1481" 6247 "16+ years" "No" "No" 25.1690006256104 "Yes"
"1482" 6256 "12-15 years" "No" "No" 0.810000002384186 "No"
"1483" 6264 "12-15 years" "No" "No" 18.1790008544922 "No"
"1484" 6266 "16+ years" "No" "No" 42.1030006408691 "No"
"1485" 6279 "16+ years" "No" "No" 9.8100004196167 "No"
"1486" 6280 "12-15 years" "No" "No" 5.66699981689453 "Yes"
"1487" 6283 "12-15 years" "No" "No" 49.5390014648438 "No"
"1488" 6295 "12-15 years" "No" "No" 2.00099992752075 "No"
"1489" 6297 "< 12 years" "No" "No" 9.33450031280518 "Yes"
"1490" 6303 "< 12 years" "No" "No" 20.7889995574951 "No"
"1491" 6312 "12-15 years" "No" "No" 9.21300029754639 "No"
"1492" 6316 "12-15 years" "No" "No" 8.79399967193604 "No"
"1493" 6318 "< 12 years" "No" "No" 36.5859985351562 "No"
"1494" 6323 "12-15 years" "No" "No" 5.74700021743774 "Yes"
"1495" 6329 "< 12 years" "No" "No" 51.4580001831055 "No"
"1496" 6333 "12-15 years" "No" "No" 35.1699981689453 "No"
"1497" 6336 "< 12 years" "Yes" "No" 25.9990005493164 "No"
"1498" 6339 "< 12 years" "No" "No" 0.101000003516674 "Yes"
"1499" 6341 "12-15 years" "No" "No" 3.75099992752075 "Yes"
"1500" 6345 "12-15 years" "Yes" "No" 2.65849995613098 "Yes"
"1501" 6348 "12-15 years" "No" "No" 27.4274997711182 "Yes"
"1502" 6350 "12-15 years" "No" "No" 11.9919996261597 "No"
"1503" 6353 "12-15 years" "No" "No" 7.00299978256226 "No"
"1504" 6357 "12-15 years" "No" "No" 15.25 "Yes"
"1505" 6360 "12-15 years" "No" "No" 19.0659999847412 "No"
"1506" 6367 "< 12 years" "No" "No" 8.61600017547607 "No"
"1507" 6371 "16+ years" "No" "No" 13.7329998016357 "No"
"1508" 6378 "12-15 years" "No" "No" 26.8334999084473 "Yes"
"1509" 6390 "12-15 years" "No" "No" 64.3939971923828 "No"
"1510" 6393 "< 12 years" "No" "No" 64.3939971923828 "No"
"1511" 6394 "< 12 years" "No" "No" 20.8460006713867 "No"
"1512" 6400 "12-15 years" "No" "No" 6.76800012588501 "No"
"1513" 6407 "16+ years" "No" "No" 6.88049983978271 "Yes"
"1514" 6410 "12-15 years" "No" "No" 31.6469993591309 "No"
"1515" 6417 "12-15 years" "No" "Yes" 3.74799990653992 "Yes"
"1516" 6426 "16+ years" "No" "No" 5.4210000038147 "No"
"1517" 6429 "< 12 years" "No" "No" 45.4179992675781 "No"
"1518" 6434 "12-15 years" "No" "No" 3.45549988746643 "Yes"
"1519" 6440 "12-15 years" "No" "No" 17.94700050354 "No"
"1520" 6443 "< 12 years" "No" "No" 46.984001159668 "No"
"1521" 6460 "12-15 years" "No" "No" 4.57499980926514 "Yes"
"1522" 6467 "16+ years" "No" "No" 16.1700000762939 "Yes"
"1523" 6468 "< 12 years" "No" "No" 16.1700000762939 "Yes"
"1524" 6470 "16+ years" "No" "No" 4.67899990081787 "No"
"1525" 6471 "16+ years" "No" "No" 19.1650009155273 "Yes"
"1526" 6473 "16+ years" "No" "No" 25.4349994659424 "No"
"1527" 6474 "16+ years" "No" "No" 25.4349994659424 "No"
"1528" 6479 "< 12 years" "No" "No" 12.9989995956421 "No"
"1529" 6493 "16+ years" "No" "No" 23.3759994506836 "No"
"1530" 6495 "< 12 years" "No" "No" 26.0009994506836 "No"
"1531" 6496 "12-15 years" "No" "No" 24.0270004272461 "Yes"
"1532" 6498 "< 12 years" "No" "No" 14.0590000152588 "Yes"
"1533" 6500 "12-15 years" "No" "No" 0.252000004053116 "No"
"1534" 6503 "12-15 years" "No" "No" 0.252000004053116 "No"
"1535" 6507 "12-15 years" "No" "No" 3.67149996757507 "Yes"
"1536" 6509 "12-15 years" "No" "No" 5.04050016403198 "Yes"
"1537" 6512 "16+ years" "No" "No" 23.4139995574951 "No"
"1538" 6516 "12-15 years" "No" "No" 15.3374996185303 "Yes"
"1539" 6518 "12-15 years" "Yes" "No" 23.4990005493164 "Yes"
"1540" 6522 "< 12 years" "Yes" "No" 13.0019998550415 "Yes"
"1541" 6524 "< 12 years" "No" "No" 45.382999420166 "No"
"1542" 6527 "12-15 years" "No" "No" 12 "No"
"1543" 6529 "12-15 years" "No" "No" 11.0010004043579 "No"
"1544" 6533 "12-15 years" "No" "No" 53.8209991455078 "No"
"1545" 6536 "12-15 years" "No" "No" 25.9990005493164 "No"
"1546" 6539 "12-15 years" "No" "No" 34.5 "No"
"1547" 6544 "12-15 years" "No" "No" 13.9930000305176 "No"
"1548" 6545 "< 12 years" "No" "No" 6.0310001373291 "No"
"1549" 6550 "12-15 years" "No" "No" 1.817999958992 "Yes"
"1550" 6553 "< 12 years" "No" "No" 38.1549987792969 "No"
"1551" 6557 "12-15 years" "No" "No" 5.00500011444092 "No"
"1552" 6559 "< 12 years" "No" "No" 38.8450012207031 "No"
"1553" 6563 "< 12 years" "No" "No" 40.1180000305176 "No"
"1554" 6567 "< 12 years" "No" "No" 7.26599979400635 "No"
"1555" 6570 "12-15 years" "No" "No" 14.0970001220703 "No"
"1556" 6572 "12-15 years" "No" "No" 7.41699981689453 "Yes"
"1557" 6579 "< 12 years" "No" "No" 3.55900001525879 "No"
"1558" 6582 "12-15 years" "No" "No" 43.4959983825684 "No"
"1559" 6585 "12-15 years" "No" "No" 47.2639999389648 "No"
"1560" 6587 "12-15 years" "No" "No" 28.2490005493164 "Yes"
"1561" 6589 "12-15 years" "No" "No" 3.49900007247925 "No"
"1562" 6596 "< 12 years" "No" "No" 42.4309997558594 "No"
"1563" 6599 "12-15 years" "No" "No" 39.1679992675781 "No"
"1564" 6603 "12-15 years" "No" "No" 19.951000213623 "No"
"1565" 6617 "12-15 years" "No" "No" 1.16400003433228 "No"
"1566" 6620 "12-15 years" "No" "No" 25.818000793457 "No"
"1567" 6624 "12-15 years" "No" "No" 6.46999979019165 "No"
"1568" 6630 "12-15 years" "No" "No" 12.2329998016357 "No"
"1569" 6635 "12-15 years" "No" "No" 10.0860004425049 "Yes"
"1570" 6637 "12-15 years" "No" "No" 25.6959991455078 "Yes"
"1571" 6639 "< 12 years" "No" "No" 58.3629989624023 "No"
"1572" 6644 "12-15 years" "No" "No" 3.52600002288818 "No"
"1573" 6647 "< 12 years" "No" "No" 55.5099983215332 "No"
"1574" 6648 "< 12 years" "No" "No" 19.5590000152588 "No"
"1575" 6654 "< 12 years" "No" "No" 6.80100011825562 "Yes"
"1576" 6655 "12-15 years" "No" "No" 8.61600017547607 "No"
"1577" 6658 "< 12 years" "No" "No" 44.0849990844727 "No"
"1578" 6668 "12-15 years" "No" "No" 25.5879993438721 "No"
"1579" 6670 "< 12 years" "Yes" "No" 19.6110000610352 "No"
"1580" 6671 "12-15 years" "No" "No" 11.2495002746582 "Yes"
"1581" 6673 "12-15 years" "No" "No" 5.0019998550415 "No"
"1582" 6684 "12-15 years" "No" "No" 26.7709999084473 "No"
"1583" 6688 "12-15 years" "No" "No" 8.76399993896484 "Yes"
"1584" 6693 "12-15 years" "No" "No" 21.3719997406006 "No"
"1585" 6694 "12-15 years" "No" "No" 7.83799982070923 "No"
"1586" 6697 "12-15 years" "No" "No" 30.9300003051758 "No"
"1587" 6699 "< 12 years" "No" "No" 32 "No"
"1588" 6704 "12-15 years" "No" "No" 18.1439990997314 "No"
"1589" 6710 "12-15 years" "No" "No" 1.33299994468689 "Yes"
"1590" 6719 "12-15 years" "No" "No" 5.74949979782104 "Yes"
"1591" 6721 "12-15 years" "No" "No" 27.0009994506836 "No"
"1592" 6725 "12-15 years" "No" "No" 24.6410007476807 "No"
"1593" 6732 "< 12 years" "No" "No" 1.16649997234344 "Yes"
"1594" 6734 "< 12 years" "No" "No" 3.88499999046326 "No"
"1595" 6738 "12-15 years" "No" "No" 27.5809993743896 "No"
"1596" 6743 "< 12 years" "No" "No" 4.44350004196167 "Yes"
"1597" 6746 "< 12 years" "No" "No" 4.99949979782104 "Yes"
"1598" 6753 "12-15 years" "No" "No" 21.5610008239746 "No"
"1599" 6756 "12-15 years" "No" "No" 21.3360004425049 "No"
"1600" 6763 "12-15 years" "No" "No" 39.640998840332 "No"
"1601" 6768 "12-15 years" "No" "No" 17.1420001983643 "No"
"1602" 6774 "12-15 years" "No" "No" 16.3369998931885 "No"
"1603" 6782 "12-15 years" "No" "No" 17.1420001983643 "No"
"1604" 6784 "12-15 years" "No" "No" 61.6669998168945 "No"
"1605" 6785 "12-15 years" "No" "No" 17.1119995117188 "Yes"
"1606" 6787 "< 12 years" "No" "No" 11.4359998703003 "No"
"1607" 6789 "12-15 years" "No" "No" 47.6710014343262 "No"
"1608" 6795 "< 12 years" "No" "No" 2.87199997901917 "No"
"1609" 6797 "12-15 years" "No" "No" 14.6695003509521 "Yes"
